label,Facelandmark_pts,eye_side,eyelid,dpi
192_220331_1638_4_0_3.pts,68,left,118.5044138887289,96
192_220331_1638_4_0_3.pts,68,right,109.9477009511543,96
192_220331_1638_4_0_4.pts,68,left,119.74368227361504,96
192_220331_1638_4_0_4.pts,68,right,120.45702091986547,96
192_220331_1638_4_0_7.pts,68,left,159.63289917808294,96
192_220331_1638_4_0_7.pts,68,right,145.3483679150047,96
192_220331_1639_1_0_1.pts,68,left,251.9983443508221,96
192_220331_1639_1_0_1.pts,68,right,195.66485234820416,96
192_220331_1639_1_0_10.pts,68,left,195.73160904099717,96
192_220331_1639_1_0_10.pts,68,right,168.92675927750463,96
192_220331_1639_1_0_2.pts,68,left,219.05523402912692,96
192_220331_1639_1_0_2.pts,68,right,174.13222306945693,96
192_220331_1639_1_0_3.pts,68,left,221.07087161762794,96
192_220331_1639_1_0_3.pts,68,right,173.53719422008007,96
192_220331_1639_1_0_4.pts,68,left,214.34411585112392,96
192_220331_1639_1_0_4.pts,68,right,164.00500839235897,96
192_220331_1639_1_0_5.pts,68,left,222.0021652797308,96
192_220331_1639_1_0_5.pts,68,right,165.56092953619492,96
192_220331_1639_1_0_7.pts,68,left,201.5898069788693,96
192_220331_1639_1_0_7.pts,68,right,170.00344849443496,96
192_220331_1639_1_0_8.pts,68,left,210.75622700699074,96
192_220331_1639_1_0_8.pts,68,right,179.23302182106698,96
192_220331_1639_1_0_9.pts,68,left,202.3280573172633,96
192_220331_1639_1_0_9.pts,68,right,175.777192459343,96
192_220331_1639_4_0_1.pts,68,left,124.53220020897743,96
192_220331_1639_4_0_1.pts,68,right,112.76652872195729,96
192_220331_1639_4_0_2.pts,68,left,118.68942782648251,96
192_220331_1639_4_0_2.pts,68,right,109.89597101097246,96
192_220331_1639_4_0_3.pts,68,left,117.24272661638507,96
192_220331_1639_4_0_3.pts,68,right,104.60259318009278,96
193_220331_1718_1_0_1.pts,68,left,190.49381733915797,96
193_220331_1718_1_0_1.pts,68,right,153.53379106893686,96
193_220331_1718_1_0_2.pts,68,left,181.47162695277987,96
193_220331_1718_1_0_2.pts,68,right,145.91357887462016,96
193_220331_1718_1_0_3.pts,68,left,177.0272334667435,96
193_220331_1718_1_0_3.pts,68,right,140.47241722131787,96
193_220331_1718_1_0_4.pts,68,left,181.75612858381925,96
193_220331_1718_1_0_4.pts,68,right,126.83002295285696,96
